block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_35.csv,vizesvödör,35,left,0,34,34,34,0,1,1,14,,,144.9577627539984,None,left,1,0.8984962160466239,144.9577627539984,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_35.csv,,,,0,34,34,34,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_36.csv,multiregionális,36,left,0,35,35,35,0,0,0,6,,,146.5749458419741,None,left,1,1.8012732760398649,146.5749458419741,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_36.csv,hízelkedik,36,left,0,35,35,35,0,1,1,23,,,148.89406051498372,None,left,1,0.5782021149643697,148.89406051498372,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_36.csv,,,,0,35,35,35,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_37.csv,tendírozó,37,right,0,36,36,36,0,0,0,7,,,150.19456377398456,None,left,0,1.3577219959697686,150.19456377398456,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_37.csv,bouillon,37,left,0,36,36,36,0,1,1,17,,,152.06185798399383,None,left,1,1.6184251439990476,152.06185798399383,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_37.csv,köpdös,37,left,0,36,36,36,0,2,2,6,,,154.18087302701315,None,left,1,0.7314017270109616,154.18087302701315,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_37.csv,,,,0,36,36,36,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_38.csv,engedetlenkedik,38,left,0,37,37,37,0,0,0,1,,,155.6647481949767,None,left,1,0.6314788369927555,155.6647481949767,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_38.csv,harsonázik,38,left,0,37,37,37,0,1,1,17,,,156.79856190102873,None,left,1,0.5296940929838456,156.79856190102873,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_38.csv,,,,0,37,37,37,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_39.csv,silabizál,39,left,0,38,38,38,0,0,0,19,,,158.06561601901194,None,left,1,0.550660363980569,158.06561601901194,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_39.csv,kihalász,39,left,0,38,38,38,0,1,1,16,,,159.11766765400534,None,left,1,0.442597487999592,159.11766765400534,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_39.csv,,,,0,38,38,38,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_40.csv,hormati,40,right,0,39,39,39,0,0,0,8,,,160.30144801101414,None,right,1,0.8028139829984866,160.30144801101414,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_40.csv,igásjószág,40,left,0,39,39,39,0,1,1,15,,,161.61849471897585,None,left,1,0.6457663259934634,161.61849471897585,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_40.csv,,,,0,39,39,39,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_41.csv,bombáltó,41,right,0,40,40,40,0,0,0,19,,,163.035700479988,None,right,1,0.9325795110198669,163.035700479988,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_41.csv,kardorrú,41,left,0,40,40,40,0,1,1,22,,,164.4711530630011,None,left,1,1.0650501240161248,164.4711530630011,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_41.csv,,,,0,40,40,40,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_42.csv,grancs,42,right,0,41,41,41,0,0,0,22,,,166.27192808198743,None,right,1,0.7283154809847474,166.27192808198743,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_42.csv,keserűgyökér,42,left,0,41,41,41,0,1,1,0,,,167.5055872380035,None,left,1,0.9506924839806743,167.5055872380035,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_42.csv,,,,0,41,41,41,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_43.csv,döföl,43,left,0,42,42,42,0,0,0,3,,,169.20785300899297,None,left,1,1.1924065469647758,169.20785300899297,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_43.csv,invonult,43,right,0,42,42,42,0,1,1,15,,,170.90850233501988,None,right,1,1.7477942829718813,170.90850233501988,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_43.csv,,,,0,42,42,42,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_44.csv,hivatalnokoskodik,44,left,0,43,43,43,0,0,0,7,,,173.46107855899027,None,left,1,0.8272206190158613,173.46107855899027,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_44.csv,hajcsárkodik,44,left,0,43,43,43,0,1,1,17,,,174.7948901830241,None,left,1,0.8053673640242778,174.7948901830241,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_44.csv,,,,0,43,43,43,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_45.csv,heltetett,45,right,0,44,44,44,0,0,0,10,,,176.36206702201162,None,right,1,0.7581909089931287,176.36206702201162,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_45.csv,kilolvai,45,right,0,44,44,44,0,1,1,15,,,177.62916831998155,None,right,1,0.931094061001204,177.62916831998155,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_45.csv,,,,0,44,44,44,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_46.csv,kurzivál,46,left,0,45,45,45,0,0,0,0,,,179.33142236399,None,left,1,0.70078068098519,179.33142236399,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_46.csv,vésségi,46,right,0,45,45,45,0,1,1,16,,,180.54829409200465,None,right,1,1.1159762309980579,180.54829409200465,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_46.csv,,,,0,45,45,45,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_47.csv,alka,47,right,0,46,46,46,0,0,0,2,,,182.46586968901101,None,right,1,1.28634598699864,182.46586968901101,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_47.csv,periodogram,47,left,0,46,46,46,0,1,1,6,,,184.26812611502828,None,left,1,1.0281383129768074,184.26812611502828,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_47.csv,,,,0,46,46,46,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_48.csv,tamia,48,right,0,47,47,47,0,0,0,12,,,186.06877585902112,None,right,1,0.8035089120385237,186.06877585902112,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_48.csv,utálkodik,48,left,0,47,47,47,0,1,1,3,,,187.38592412602156,None,left,1,0.9982914110296406,187.38592412602156,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_48.csv,,,,0,47,47,47,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_49.csv,lazúroz,49,left,0,48,48,48,0,0,0,11,,,189.20475895202253,None,left,1,1.4995000580092892,189.20475895202253,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_49.csv,oktalankodik,49,left,0,48,48,48,0,1,1,9,,,191.20570540899644,None,left,1,0.8025544679840095,191.20570540899644,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_49.csv,,,,0,48,48,48,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_50.csv,gyámpont,50,left,0,49,49,49,0,0,0,22,,,192.7894421700039,None,left,1,2.202738037041854,192.7894421700039,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_50.csv,nádaz,50,left,0,49,49,49,0,1,1,21,,,195.50877345801564,None,left,1,0.8354387489962392,195.50877345801564,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_50.csv,,,,0,49,49,49,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
,,,,,,,,,,,,,,,,,,,,,196.95924938301323,None,,,,,,,
